Ano,Código da Área,Área de Avaliação,Código da IES,Nome da IES,Sigla da IES,Organização Acadêmica,Categoria Administrativa,Código do Curso,Modalidade de Ensino,Código do Município,Município do Curso,Sigla da UF,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Nota Bruta - FG,Nota Padronizada - FG,Nota Bruta - CE,Nota Padronizada - CE,Conceito Enade (Contínuo),Conceito Enade (Faixa),Observação
2019,23,ENFERMAGEM,13631,"Faculdade de Ciências, Educação, Saúde, Pesquisa e Gestão",CENSUPEG,Faculdade,Privada com fins lucrativos,1069381,Educação Presencial,3304805,São Fidélis,RJ,28,21,30.5095,1.6294,33.9333,1.3361,1.4094,2,
2019,23,ENFERMAGEM,13728,FACULDADE DOS CARAJÁS,,Faculdade,Privada com fins lucrativos,1172728,Educação Presencial,1504208,Marabá,PA,52,51,32.2118,1.8648,33.4569,1.2775,1.4243,2,
2019,23,ENFERMAGEM,13783,FACULDADE ESTÁCIO DE FEIRA DE SANTANA,ESTÁCIO FEIRA DE SAN,Faculdade,Privada com fins lucrativos,1072299,Educação Presencial,2910800,Feira de Santana,BA,82,75,29.264,1.4571,30.8627,0.9582,1.083,2,
2019,23,ENFERMAGEM,13792,INSTITUIÇÃO DE ENSINO SUPERIOR DE CACOAL,FANORTE CACOAL,Faculdade,Privada com fins lucrativos,1121143,Educação Presencial,1100049,Cacoal,RO,16,16,33.2875,2.0136,30.225,0.8798,1.1632,2,
2019,23,ENFERMAGEM,13828,FACULDADE ISEIB DE BELO HORIZONTE,FIBH,Faculdade,Privada com fins lucrativos,1075392,Educação Presencial,3106200,Belo Horizonte,MG,40,38,28.8974,1.4064,35.6842,1.5515,1.5152,2,
2019,23,ENFERMAGEM,14156,Faculdade Presidente Antônio Carlos de Teófilo Otoni,,Faculdade,Privada com fins lucrativos,84648,Educação Presencial,3168606,Teófilo Otoni,MG,26,26,36.4692,2.4536,38.1577,1.8559,2.0053,3,
2019,23,ENFERMAGEM,14161,Faculdade Única de Contagem,FUNIC,Faculdade,Privada com fins lucrativos,102238,Educação Presencial,3118601,Contagem,MG,7,7,30.4286,1.6182,32.4143,1.1492,1.2664,2,
2019,23,ENFERMAGEM,14162,Faculdade Presidente Antônio Carlos de Governador Valadares,FAPAC - GV,Faculdade,Privada sem fins lucrativos,101992,Educação Presencial,3127701,Governador Valadares,MG,34,33,37.7636,2.6327,33.4909,1.2816,1.6194,2,
2019,23,ENFERMAGEM,14248,Faculdade Presidente Antônio Carlos de Uberlândia,,Faculdade,Privada sem fins lucrativos,79872,Educação Presencial,3170206,Uberlândia,MG,45,37,28.7351,1.384,32.5297,1.1634,1.2185,2,
2019,23,ENFERMAGEM,14313,NOVA FACULDADE,NF,Faculdade,Privada com fins lucrativos,1087200,Educação Presencial,3118601,Contagem,MG,14,13,27.7385,1.2461,30.3154,0.8909,0.9797,2,
2019,23,ENFERMAGEM,14321,FACULDADE UNINASSAU FORTALEZA,,Centro Universitário,Privada com fins lucrativos,1101668,Educação Presencial,2304400,Fortaleza,CE,289,254,35.2622,2.2867,37.8925,1.8233,1.9391,2,
2019,23,ENFERMAGEM,14342,FACULDADE REDENTOR DE CAMPOS,FACREDENTOR,Faculdade,Privada sem fins lucrativos,1102266,Educação Presencial,3301009,Campos dos Goytacazes,RJ,23,22,35.1409,2.2699,43.85,2.5563,2.4847,3,
2019,23,ENFERMAGEM,14717,FACULDADE UNINASSAU CARUARU,,Faculdade,Privada com fins lucrativos,1204196,Educação Presencial,2604106,Caruaru,PE,152,149,28.7221,1.3822,32.0081,1.0992,1.1699,2,
2019,23,ENFERMAGEM,14724,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ",IFPR,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,83532,Educação Presencial,4117602,Palmas,PR,13,13,34.2462,2.1462,39.8385,2.0627,2.0836,3,
2019,23,ENFERMAGEM,15015,Universidade Estadual do Norte do Paraná,UENP,Universidade,Pública Estadual,62779,Educação Presencial,4102406,Bandeirantes,PR,22,22,44.3318,3.5411,43.8045,2.5507,2.7983,3,
2019,23,ENFERMAGEM,15032,UNIVERSIDADE ALTO VALE DO RIO DO PEIXE,UNIARP,Universidade,Privada sem fins lucrativos,52153,Educação Presencial,4203006,Caçador,SC,14,14,25.5071,0.9375,36.6643,1.6721,1.4885,2,
2019,23,ENFERMAGEM,15121,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,UFFS,Universidade,Pública Federal,5000388,Educação Presencial,4204202,Chapecó,SC,32,32,38.9656,2.7989,46.1125,2.8347,2.8257,3,
2019,23,ENFERMAGEM,15450,Faculdade Única de Ipatinga,FUNIP,Faculdade,Privada com fins lucrativos,64463,Educação Presencial,3131307,Ipatinga,MG,19,16,34.6375,2.2003,37.3062,1.7511,1.8634,2,
2019,23,ENFERMAGEM,15452,CENTRO UNIVERSITÁRIO UNA DE BOM DESPACHO,UNA,Centro Universitário,Privada com fins lucrativos,59363,Educação Presencial,3107406,Bom Despacho,MG,14,12,27.325,1.1889,42.0583,2.3358,2.0491,3,
2019,23,ENFERMAGEM,15497,UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA,UNILAB,Universidade,Pública Federal,1163805,Educação Presencial,2311603,Redenção,CE,70,70,43.2757,3.395,49.1086,3.2034,3.2513,4,
2019,23,ENFERMAGEM,15504,FACULDADE IRECÊ,FAI,Faculdade,Privada com fins lucrativos,1126266,Educação Presencial,2914604,Irecê,BA,41,41,41.022,3.0833,42.0537,2.3353,2.5223,3,
2019,23,ENFERMAGEM,16759,Faculdade do Bico do Papagaio,FABIC,Faculdade,Privada sem fins lucrativos,5000774,Educação Presencial,1702554,Augustinópolis,TO,9,9,26.4,1.061,28.7222,0.6949,0.7864,1,
2019,23,ENFERMAGEM,16943,FACULDADE UNINASSAU PARNAMIRIM,,Faculdade,Privada com fins lucrativos,1158674,Educação Presencial,2403251,Parnamirim,RN,43,40,33.16,1.996,26.69,0.4448,0.8326,1,
2019,23,ENFERMAGEM,17118,Faculdade do Norte de Mato Grosso,AJES,Faculdade,Privada com fins lucrativos,1171800,Educação Presencial,5104104,Guarantã do Norte,MT,12,12,25.425,0.9262,34.3333,1.3853,1.2705,2,
2019,23,ENFERMAGEM,17224,Faculdade Cesmac do Sertão,CESMAC Sertão,Faculdade,Privada sem fins lucrativos,2500022,Educação Presencial,2706307,Palmeira dos Índios,AL,99,98,28.7816,1.3904,33.0622,1.2289,1.2693,2,
2019,23,ENFERMAGEM,17284,FACULDADE UNINASSAU SÃO LUÍS,,Faculdade,Privada sem fins lucrativos,1203377,Educação Presencial,2111300,São Luís,MA,19,16,27.9812,1.2797,30.1,0.8644,0.9682,2,
2019,23,ENFERMAGEM,18492,Universidade Estadual do Paraná,UNESPAR,Universidade,Pública Estadual,3641,Educação Presencial,4118402,Paranavaí,PR,32,32,44.0063,3.4961,49.2906,3.2258,3.2933,4,
2019,23,ENFERMAGEM,19512,INSTITUTO MASTER DE ENSINO PRESIDENTE ANTÔNIO CARLOS,IMEPAC,Centro Universitário,Privada com fins lucrativos,62081,Educação Presencial,3103504,Araguari,MG,11,10,36.73,2.4897,40.93,2.197,2.2702,3,
2019,27,FONOAUDIOLOGIA,2,UNIVERSIDADE DE BRASÍLIA,UNB,Universidade,Pública Federal,1192419,Educação Presencial,5300108,Brasília,DF,61,60,47.3683,2.9173,61.7817,3.7299,3.5267,4,
2019,27,FONOAUDIOLOGIA,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,99413,Educação Presencial,2800308,Aracaju,SE,31,30,58.97,4.8767,66.2133,4.6793,4.7286,5,
2019,27,FONOAUDIOLOGIA,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,1108170,Educação Presencial,2803500,Lagarto,SE,28,28,45.2893,2.5661,60.2357,3.3987,3.1906,4,
2019,27,FONOAUDIOLOGIA,11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO,UNICAP,Universidade,Privada sem fins lucrativos,953,Educação Presencial,2611606,Recife,PE,14,14,40.8286,1.8127,48.4714,0.8785,1.112,2,
2019,27,FONOAUDIOLOGIA,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,Universidade,Privada sem fins lucrativos,1644,Educação Presencial,3509502,Campinas,SP,18,18,49.8778,3.3411,60.3,3.4125,3.3946,4,
2019,27,FONOAUDIOLOGIA,20,UNIVERSIDADE DE PASSO FUNDO,UPF,Universidade,Privada sem fins lucrativos,64832,Educação Presencial,4314100,Passo Fundo,RS,21,21,35.1333,0.8508,54.3,2.1271,1.808,2,
2019,27,FONOAUDIOLOGIA,32,UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL,UNCISAL,Universidade,Pública Estadual,2350,Educação Presencial,2704302,Maceió,AL,37,37,39.7892,1.6372,56.8568,2.6748,2.4154,3,
2019,27,FONOAUDIOLOGIA,40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Universidade,Pública Estadual,20783,Educação Presencial,2927408,Salvador,BA,50,49,50.549,3.4544,58.3204,2.9884,3.1049,4,
2019,27,FONOAUDIOLOGIA,54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Universidade,Pública Estadual,51046,Educação Presencial,3509502,Campinas,SP,33,25,54.568,4.1332,65.664,4.5616,4.4545,5,
2019,27,FONOAUDIOLOGIA,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pública Estadual,3220,Educação Presencial,3529005,Marília,SP,31,31,48.4871,3.1062,55.5097,2.3863,2.5662,3,
2019,27,FONOAUDIOLOGIA,83,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,Universidade,Privada sem fins lucrativos,3936,Educação Presencial,4208203,Itajaí,SC,27,27,47.7444,2.9808,60.2519,3.4022,3.2968,4,
2019,27,FONOAUDIOLOGIA,165,UNIVERSIDADE VEIGA DE ALMEIDA,UVA,Universidade,Privada com fins lucrativos,5075,Educação Presencial,3304557,Rio de Janeiro,RJ,96,83,42.9361,2.1687,50.9506,1.4096,1.5994,2,
2019,27,FONOAUDIOLOGIA,216,CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX,CEUNIH,Centro Universitário,Privada sem fins lucrativos,5781,Educação Presencial,3106200,Belo Horizonte,MG,29,29,40.969,1.8364,53.1483,1.8804,1.8694,2,
2019,27,FONOAUDIOLOGIA,226,CENTRO UNIVERSITÁRIO LUSÍADA,UNILUS,Centro Universitário,Privada sem fins lucrativos,5925,Educação Presencial,3548500,Santos,SP,11,11,40.3273,1.7281,48.1545,0.8106,1.04,2,
2019,27,FONOAUDIOLOGIA,271,UNIVERSIDADE DO OESTE PAULISTA,UNOESTE,Universidade,Privada sem fins lucrativos,20587,Educação Presencial,3541406,Presidente Prudente,SP,18,18,40.7556,1.8004,65.6333,4.555,3.8664,4,
2019,27,FONOAUDIOLOGIA,298,UNIVERSIDADE PITÁGORAS UNOPAR,,Universidade,Privada com fins lucrativos,6981,Educação Presencial,4113700,Londrina,PR,10,10,39.27,1.5495,55.39,2.3606,2.1578,3,
2019,27,FONOAUDIOLOGIA,319,UNIVERSIDADE BRASIL,,Universidade,Privada sem fins lucrativos,1427543,Educação Presencial,3550308,São Paulo,SP,4,4,41.325,1.8966,51.9,1.613,1.6839,2,
2019,27,FONOAUDIOLOGIA,338,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC MINAS,Universidade,Privada sem fins lucrativos,49984,Educação Presencial,3106200,Belo Horizonte,MG,26,26,50.0038,3.3624,58.6615,3.0615,3.1367,4,
2019,27,FONOAUDIOLOGIA,352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,UNIPÊ,Centro Universitário,Privada com fins lucrativos,19049,Educação Presencial,2507507,João Pessoa,PB,47,43,40.0837,1.6869,51.0953,1.4406,1.5022,2,
2019,27,FONOAUDIOLOGIA,355,UNIVERSIDADE TUIUTI DO PARANÁ,UTP,Universidade,Privada com fins lucrativos,7712,Educação Presencial,4106902,Curitiba,PR,26,25,34.616,0.7635,47.8,0.7346,0.7419,1,
2019,27,FONOAUDIOLOGIA,374,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS,FMU,Centro Universitário,Privada sem fins lucrativos,49697,Educação Presencial,3550308,São Paulo,SP,120,117,41.1675,1.87,51.0513,1.4312,1.5409,2,
2019,27,FONOAUDIOLOGIA,383,UNIVERSIDADE DA AMAZÔNIA,UNAMA,Universidade,Privada com fins lucrativos,18309,Educação Presencial,1501402,Belém,PA,62,62,42.1823,2.0414,52.4048,1.7211,1.8012,2,
2019,27,FONOAUDIOLOGIA,415,FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA SÃO PAULO,FCMSCSP,Faculdade,Privada sem fins lucrativos,46877,Educação Presencial,3550308,São Paulo,SP,18,17,44.5118,2.4348,62.7471,3.9367,3.5612,4,
2019,27,FONOAUDIOLOGIA,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Universidade,Privada sem fins lucrativos,9321,Educação Presencial,4304606,Canoas,RS,31,29,44.4448,2.4235,57.2448,2.758,2.6744,3,
2019,27,FONOAUDIOLOGIA,496,UNIVERSIDADE DE FRANCA,UNIFRAN,Universidade,Privada com fins lucrativos,10150,Educação Presencial,3516200,Franca,SP,32,30,32.16,0.3487,47.5467,0.6804,0.5974,1,
2019,27,FONOAUDIOLOGIA,527,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS,PUC GOIÁS,Universidade,Privada sem fins lucrativos,10796,Educação Presencial,5208707,Goiânia,GO,92,90,34.9989,0.8281,51.3456,1.4942,1.3277,2,
2019,27,FONOAUDIOLOGIA,546,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,PUCSP,Universidade,Privada sem fins lucrativos,11232,Educação Presencial,3550308,São Paulo,SP,21,19,38.2105,1.3706,55.6684,2.4203,2.1578,3,
2019,27,FONOAUDIOLOGIA,555,UNIVERSIDADE DE FORTALEZA,UNIFOR,Universidade,Privada sem fins lucrativos,11727,Educação Presencial,2304400,Fortaleza,CE,21,20,35.145,0.8528,57.225,2.7537,2.2785,3,
2019,27,FONOAUDIOLOGIA,570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,Universidade,Pública Federal,116764,Educação Presencial,2408102,Natal,RN,40,38,53.5447,3.9604,67.7105,5,4.7401,5,
2019,27,FONOAUDIOLOGIA,572,UNIVERSIDADE FEDERAL FLUMINENSE,UFF,Universidade,Pública Federal,1100007,Educação Presencial,3303401,Nova Friburgo,RJ,24,23,56.0217,4.3788,61.7478,3.7226,3.8867,4,
2019,27,FONOAUDIOLOGIA,573,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,Universidade,Pública Federal,1112912,Educação Presencial,3205309,Vitória,ES,40,40,47.2225,2.8926,60.14,3.3782,3.2568,4,
2019,27,FONOAUDIOLOGIA,575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Universidade,Pública Federal,21598,Educação Presencial,3106200,Belo Horizonte,MG,49,48,54.9062,4.1904,65.1292,4.447,4.3828,5,
2019,27,FONOAUDIOLOGIA,578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Universidade,Pública Federal,20426,Educação Presencial,2927408,Salvador,BA,34,34,52.5265,3.7884,58.6971,3.0691,3.2489,4,
2019,27,FONOAUDIOLOGIA,579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Universidade,Pública Federal,122918,Educação Presencial,2507507,João Pessoa,PB,47,46,51.0891,3.5457,57.3217,2.7745,2.9673,4,
2019,27,FONOAUDIOLOGIA,580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Universidade,Pública Federal,20306,Educação Presencial,2611606,Recife,PE,16,15,53.3333,3.9247,65.7733,4.585,4.4199,5,
2019,27,FONOAUDIOLOGIA,581,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,Universidade,Pública Federal,110280,Educação Presencial,4314902,Porto Alegre,RS,21,21,45.0762,2.5301,59.081,3.1513,2.996,4,
2019,27,FONOAUDIOLOGIA,582,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,Universidade,Pública Federal,13864,Educação Presencial,4316907,Santa Maria,RS,27,27,50.8037,3.4975,63.4963,4.0972,3.9473,5,
2019,27,FONOAUDIOLOGIA,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,122343,Educação Presencial,4205407,Florianópolis,SC,43,43,46.5419,2.7777,63.1791,4.0292,3.7164,4,
2019,27,FONOAUDIOLOGIA,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,14376,Educação Presencial,3304557,Rio de Janeiro,RJ,74,73,51.6877,3.6468,58.5205,3.0313,3.1851,4,
2019,27,FONOAUDIOLOGIA,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,14565,Educação Presencial,3550308,São Paulo,SP,35,35,56.8657,4.5213,62.2171,3.8232,3.9977,5,
2019,27,FONOAUDIOLOGIA,664,UNIVERSIDADE VILA VELHA,UVV,Universidade,Privada com fins lucrativos,18093,Educação Presencial,3205200,Vila Velha,ES,10,9,59.7,5,67.5667,4.9692,4.9769,5,
2019,27,FONOAUDIOLOGIA,669,UNIVERSIDADE NILTON LINS,UNINILTONLINS,Universidade,Privada sem fins lucrativos,47712,Educação Presencial,1302603,Manaus,AM,66,58,31.931,0.31,44.3707,0,0.0775,1,
2019,27,FONOAUDIOLOGIA,717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,Universidade,Pública Federal,97221,Educação Presencial,4314902,Porto Alegre,RS,25,25,56.832,4.5156,63.12,4.0166,4.1413,5,
2019,27,FONOAUDIOLOGIA,718,UNIVERSIDADE POTIGUAR,UNP,Universidade,Privada com fins lucrativos,18677,Educação Presencial,2408102,Natal,RN,38,37,34.3459,0.7178,52.127,1.6616,1.4257,2,
2019,27,FONOAUDIOLOGIA,794,CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE,UNIVAG,Centro Universitário,Privada sem fins lucrativos,60582,Educação Presencial,5108402,Várzea Grande,MT,25,23,34.8522,0.8033,55.4478,2.373,1.9806,3,
2019,27,FONOAUDIOLOGIA,823,UNIVERSIDADE DO CEUMA - UNICEUMA,UNICEUMA,Universidade,Privada sem fins lucrativos,50928,Educação Presencial,2111300,São Luís,MA,91,90,37.31,1.2185,47.8378,0.7427,0.8617,1,
2019,27,FONOAUDIOLOGIA,1014,INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC,BOM JESUS/IELUSC,Faculdade,Privada sem fins lucrativos,1284371,Educação Presencial,4209102,Joinville,SC,24,24,43.3542,2.2393,50.725,1.3613,1.5808,2,
2019,27,FONOAUDIOLOGIA,1087,FACULDADES INTEGRADAS APARÍCIO CARVALHO,FIMCA,Centro Universitário,Privada sem fins lucrativos,118868,Educação Presencial,1100205,Porto Velho,RO,34,32,35.6812,0.9434,52.2906,1.6967,1.5083,2,
2019,27,FONOAUDIOLOGIA,1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,UNICENTRO,Universidade,Pública Estadual,61066,Educação Presencial,4110706,Irati,PR,29,29,47.4034,2.9232,58.7862,3.0882,3.0469,4,
2019,27,FONOAUDIOLOGIA,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,UNIJORGE,Centro Universitário,Privada com fins lucrativos,74775,Educação Presencial,2927408,Salvador,BA,62,59,39.2424,1.5448,51.4458,1.5157,1.523,2,
2019,27,FONOAUDIOLOGIA,1196,CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR,UNICESUMAR,Universidade,Privada com fins lucrativos,20528,Educação Presencial,4115200,Maringá,PR,8,8,48.55,3.1168,61.7625,3.7258,3.5735,4,
2019,27,FONOAUDIOLOGIA,1299,FACULDADES INTEGRADAS DE FERNANDÓPOLIS,FIFE,Faculdade,Privada sem fins lucrativos,47675,Educação Presencial,3515509,Fernandópolis,SP,10,10,40.21,1.7083,55.86,2.4613,2.273,3,
2019,27,FONOAUDIOLOGIA,1336,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,96370,Educação Presencial,4104808,Cascavel,PR,11,11,42.7727,2.1411,62.2909,3.839,3.4145,4,
2019,27,FONOAUDIOLOGIA,1396,Centro Universitário Dinâmica das Cataratas,UDC,Centro Universitário,Privada com fins lucrativos,1292720,Educação Presencial,4108304,Foz do Iguaçu,PR,23,23,30.0957,0,44.7,0.0705,0.0529,1,
2019,27,FONOAUDIOLOGIA,1414,CENTRO UNIVERSITÁRIO SÃO LUCAS,UniSL,Centro Universitário,Privada com fins lucrativos,50992,Educação Presencial,1100205,Porto Velho,RO,14,5,47.9,3.007,49.64,1.1288,1.5984,2,
2019,27,FONOAUDIOLOGIA,1422,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,Centro Universitário,Privada sem fins lucrativos,73262,Educação Presencial,1302603,Manaus,AM,50,46,35.3239,0.883,46.6609,0.4906,0.5887,1,
2019,27,FONOAUDIOLOGIA,1446,CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN,UNIPLAN,Centro Universitário,Privada com fins lucrativos,121445,Educação Presencial,5300108,Brasília,DF,122,106,35.417,0.8987,49.8519,1.1742,1.1053,2,
2019,27,FONOAUDIOLOGIA,1450,CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO,UNICERP,Centro Universitário,Privada sem fins lucrativos,97592,Educação Presencial,3148103,Patrocínio,MG,8,8,38.475,1.4152,51.1625,1.455,1.445,2,
2019,27,FONOAUDIOLOGIA,1563,CENTRO UNIVERSITÁRIO UNINOVAFAPI,UNINOVAFAPI,Centro Universitário,Privada com fins lucrativos,50815,Educação Presencial,2211001,Teresina,PI,56,37,32.9703,0.4855,51.3216,1.4891,1.2382,2,
2019,27,FONOAUDIOLOGIA,1600,INSTITUTO DE CIÊNCIAS DA SAÚDE,ICS,Faculdade,Privada sem fins lucrativos,67584,Educação Presencial,3143302,Montes Claros,MG,33,33,37.6788,1.2807,55.0576,2.2894,2.0372,3,
2019,27,FONOAUDIOLOGIA,1677,FACULDADE DE ENSINO SUPERIOR DO PIAUÍ,FAESPI,Faculdade,Privada com fins lucrativos,48614,Educação Presencial,2211001,Teresina,PI,43,29,36.4552,1.0741,49.6069,1.1217,1.1098,2,
2019,27,FONOAUDIOLOGIA,1883,CENTRO UNIVERSITÁRIO UNIFAS,,Centro Universitário,Privada com fins lucrativos,51108,Educação Presencial,2919207,Lauro de Freitas,BA,2,2,52.25,3.7417,64.05,4.2158,4.0973,5,
2019,27,FONOAUDIOLOGIA,2076,CENTRO UNIVERSITÁRIO UNIRB,UNIRB,Centro Universitário,Privada com fins lucrativos,91183,Educação Presencial,2927408,Salvador,BA,15,14,31.8571,0.2975,49.1571,1.0254,0.8434,1,
2019,27,FONOAUDIOLOGIA,2132,CENTRO UNIVERSITÁRIO UNINORTE,,Centro Universitário,Privada com fins lucrativos,1330940,Educação Presencial,1200401,Rio Branco,AC,38,37,36.7946,1.1314,46.1622,0.3838,0.5707,1,
2019,27,FONOAUDIOLOGIA,2147,Centro Universitário CEUNI - FAMETRO,FAMETRO,Centro Universitário,Privada com fins lucrativos,1153405,Educação Presencial,1302603,Manaus,AM,83,81,31.3148,0.2059,46.1914,0.39,0.344,1,
2019,27,FONOAUDIOLOGIA,2160,FACULDADE SANT'ANA,IESSA,Faculdade,Privada sem fins lucrativos,1174478,Educação Presencial,4119905,Ponta Grossa,PR,29,29,33.3828,0.5552,47.2931,0.6261,0.6083,1,
2019,27,FONOAUDIOLOGIA,2571,CENTRO UNIVERSITÁRIO REDENTOR,FACREDENTOR,Centro Universitário,Privada sem fins lucrativos,54861,Educação Presencial,3302205,Itaperuna,RJ,24,24,43.2292,2.2182,52.3083,1.7004,1.8299,2,
2019,27,FONOAUDIOLOGIA,2745,ESCOLA SUPERIOR DA AMAZÔNIA,ESAMAZ,Faculdade,Privada com fins lucrativos,117970,Educação Presencial,1501402,Belém,PA,12,12,35.025,0.8325,48.9,0.9703,0.9359,1,
2019,27,FONOAUDIOLOGIA,2826,FACULDADE NOSSA SENHORA DE FÁTIMA,FACULDADE FÁTIMA,Faculdade,Privada sem fins lucrativos,81068,Educação Presencial,4305108,Caxias do Sul,RS,14,12,37.5083,1.252,46.8583,0.5329,0.7127,1,
2019,27,FONOAUDIOLOGIA,4010,CENTRO UNIVERSITÁRIO METODISTA,IPA,Centro Universitário,Privada sem fins lucrativos,15763,Educação Presencial,4314902,Porto Alegre,RS,13,13,46.3231,2.7407,55.2,2.3199,2.4251,3,
2019,27,FONOAUDIOLOGIA,4030,CENTRO UNIVERSITÁRIO FLUMINENSE,UNIFLU,Centro Universitário,Privada sem fins lucrativos,1310182,Educação Presencial,3301009,Campos dos Goytacazes,RJ,26,24,36.2042,1.0317,45.1875,0.175,0.3892,1,
2019,27,FONOAUDIOLOGIA,4037,Faculdade Pitágoras de Fortaleza,,Centro Universitário,Privada com fins lucrativos,99220,Educação Presencial,2304400,Fortaleza,CE,24,23,30.9174,0.1388,51.0783,1.4369,1.1124,2,
2019,27,FONOAUDIOLOGIA,15450,Faculdade Única de Ipatinga,FUNIP,Faculdade,Privada com fins lucrativos,64476,Educação Presencial,3131307,Ipatinga,MG,37,37,39.7919,1.6376,53.2027,1.892,1.8284,2,
2019,28,NUTRIÇÃO,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,Universidade,Pública Federal,20,Educação Presencial,5103403,Cuiabá,MT,26,23,41.2217,2.9135,56.4609,3.2995,3.203,4,
2019,28,NUTRIÇÃO,2,UNIVERSIDADE DE BRASÍLIA,UNB,Universidade,Pública Federal,144,Educação Presencial,5300108,Brasília,DF,75,74,51.1514,4.3904,67.1824,4.6567,4.5901,5,
2019,28,NUTRIÇÃO,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,99404,Educação Presencial,2806701,São Cristóvão,SE,43,35,50.7914,4.3369,64.5286,4.3207,4.3248,5,
2019,28,NUTRIÇÃO,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,1108158,Educação Presencial,2803500,Lagarto,SE,36,34,48.3353,3.9715,59.6353,3.7013,3.7689,4,
2019,28,NUTRIÇÃO,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,101645,Educação Presencial,1301209,Coari,AM,17,16,31.025,1.3969,43.3813,1.6438,1.5821,2,
2019,28,NUTRIÇÃO,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pública Federal,488,Educação Presencial,2211001,Teresina,PI,61,59,49.7797,4.1864,54.9119,3.1034,3.3741,4,
2019,28,NUTRIÇÃO,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pública Federal,102580,Educação Presencial,2208007,Picos,PI,57,55,44.42,3.3892,50.3836,2.5302,2.7449,3,
2019,28,NUTRIÇÃO,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Universidade,Pública Federal,591,Educação Presencial,3146107,Ouro Preto,MG,49,47,51.7574,4.4805,63.2511,4.159,4.2394,5,
